id,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
50419,24,110,5,0,4,4,3,4,3,3,2,1,3,1,1,3,7,0,satisfied
4105,24,2048,2,2,5,2,4,4,4,4,5,3,5,3,4,4,0,25,satisfied
117726,41,833,3,2,2,2,2,3,2,2,3,4,4,1,3,2,0,0,neutral or dissatisfied
18542,59,2381,3,1,1,1,1,3,4,3,3,3,3,4,3,4,0,0,neutral or dissatisfied
26927,31,1770,1,3,1,4,3,1,1,3,3,4,3,4,3,3,50,21,neutral or dissatisfied
26334,27,2230,1,1,1,1,4,4,4,4,2,4,3,5,2,4,0,0,satisfied
62770,13,2367,3,3,3,4,1,3,1,1,1,2,3,2,4,1,77,68,neutral or dissatisfied
12627,58,844,1,1,1,1,3,5,5,3,3,4,3,5,3,4,0,0,satisfied
11805,7,429,3,3,3,3,5,3,5,5,5,2,2,5,4,5,2,10,neutral or dissatisfied
52352,54,493,1,5,1,3,3,1,3,3,4,4,4,4,5,3,0,25,neutral or dissatisfied
128102,39,2860,3,3,3,3,4,4,4,3,2,4,5,4,4,4,46,69,satisfied
22263,41,1671,1,1,1,1,2,1,3,5,5,4,5,2,5,2,0,0,satisfied
85070,55,731,2,2,2,2,3,4,4,4,4,4,4,5,4,3,119,122,satisfied
112297,56,1671,3,3,3,3,4,3,5,1,1,2,1,5,1,4,25,4,satisfied
58905,29,888,3,3,3,3,4,3,4,4,3,2,4,2,4,4,1,0,neutral or dissatisfied
59218,57,1440,1,5,1,5,4,1,4,4,3,5,5,5,5,4,0,0,neutral or dissatisfied
113778,57,236,4,4,4,1,5,4,4,4,4,4,4,5,4,4,0,0,neutral or dissatisfied
47197,52,554,2,1,1,1,3,3,4,2,2,2,2,2,2,1,15,23,neutral or dissatisfied
55995,27,2586,3,3,3,3,4,5,5,4,5,4,4,5,3,5,0,0,satisfied
117318,64,651,2,4,2,3,2,2,2,2,1,2,3,2,4,2,43,32,neutral or dissatisfied
7082,58,273,2,3,3,3,4,2,2,2,2,2,2,1,2,1,36,39,neutral or dissatisfied
30611,54,472,3,4,3,3,3,3,3,3,3,2,5,5,5,3,0,0,neutral or dissatisfied
70152,19,550,3,2,3,4,1,3,1,1,4,2,2,1,4,1,0,0,neutral or dissatisfied
57849,41,2329,1,1,1,1,5,5,5,4,4,4,4,4,4,4,0,0,satisfied
44690,15,268,4,0,4,4,3,4,3,3,4,2,5,1,5,3,0,0,neutral or dissatisfied
69986,35,2903,3,2,4,2,2,4,4,3,3,3,3,1,3,2,0,0,neutral or dissatisfied
114532,35,390,1,5,5,5,2,5,4,4,4,5,3,4,4,4,0,0,neutral or dissatisfied
102612,41,2428,1,1,1,1,4,5,5,4,4,4,4,3,4,5,49,47,satisfied
128165,27,1972,1,1,1,1,4,5,4,4,4,2,5,4,5,4,0,0,satisfied
97886,59,793,4,4,4,4,4,4,4,4,4,4,4,5,4,4,6,0,satisfied
75079,33,2611,3,1,5,1,3,3,3,3,4,1,3,3,2,3,0,0,neutral or dissatisfied
91468,40,459,1,5,4,5,1,1,1,1,4,4,4,3,3,1,16,7,neutral or dissatisfied
64839,40,1575,3,3,3,3,4,5,5,5,5,5,5,5,5,3,0,0,satisfied
4806,62,403,3,5,3,3,5,4,5,1,1,3,1,4,1,3,0,0,neutral or dissatisfied
70458,41,3531,4,4,4,4,3,4,5,4,4,4,4,5,4,5,0,0,satisfied
118659,19,2782,5,5,5,5,4,4,4,4,4,5,4,3,5,4,0,0,satisfied
58255,60,2072,1,1,1,1,2,4,5,4,4,4,4,3,4,5,0,0,satisfied
23649,21,73,3,0,3,4,3,3,4,3,3,5,5,5,5,3,0,0,neutral or dissatisfied
22169,25,533,2,5,5,5,2,2,1,2,1,3,4,2,3,2,17,6,neutral or dissatisfied
21139,26,106,1,3,1,3,4,1,4,4,4,5,4,4,4,4,0,0,neutral or dissatisfied
20698,22,510,5,5,5,5,5,5,5,5,4,2,2,1,4,5,13,4,satisfied
75810,27,868,4,4,4,4,4,5,4,4,4,4,5,5,5,4,0,3,satisfied
45650,8,260,1,3,1,2,1,1,1,1,4,1,2,1,5,1,0,13,neutral or dissatisfied
45714,12,1068,2,2,2,4,3,2,5,3,4,2,4,3,3,3,0,23,neutral or dissatisfied
102089,44,386,5,5,5,5,2,4,4,4,4,4,4,3,4,3,17,18,satisfied
128709,26,1235,2,2,2,2,5,5,5,5,4,3,4,3,4,5,0,12,satisfied
11560,59,1789,1,1,3,1,5,5,4,4,4,4,4,5,4,5,13,9,satisfied
95077,25,248,3,4,3,3,2,3,2,2,5,5,5,5,4,2,0,3,neutral or dissatisfied
73749,54,192,3,2,3,4,2,3,2,2,3,5,3,3,4,2,0,0,neutral or dissatisfied
48963,61,109,1,1,1,1,3,2,2,4,4,4,3,5,4,3,0,0,satisfied
98846,52,1482,5,5,2,5,4,4,4,2,2,2,2,4,2,4,0,0,satisfied
109834,23,1204,1,1,4,1,4,4,4,4,5,3,4,4,4,4,0,0,satisfied
48910,23,421,5,0,5,4,2,5,1,2,5,4,5,5,1,2,0,0,satisfied
3395,57,296,2,2,5,5,4,4,3,2,2,2,2,2,2,4,0,0,neutral or dissatisfied
116438,19,390,1,2,1,4,4,1,4,4,2,3,4,2,3,4,0,0,neutral or dissatisfied
118753,37,370,0,4,0,4,5,0,5,5,1,3,3,3,3,5,0,0,satisfied
83078,59,2437,1,1,5,1,5,5,1,5,5,5,5,3,5,4,1,0,satisfied
20989,30,803,1,4,1,4,3,1,3,3,1,1,3,3,1,3,0,0,neutral or dissatisfied
113733,53,397,3,5,5,2,5,5,4,2,2,5,2,5,2,3,69,82,neutral or dissatisfied
68651,55,175,5,4,4,2,1,5,1,1,5,3,4,4,5,1,0,0,satisfied
15892,30,269,0,0,0,1,5,0,5,5,4,1,4,2,4,5,0,15,satisfied
8597,50,109,3,4,3,4,4,4,4,3,3,3,3,1,3,4,0,0,neutral or dissatisfied
23114,49,3675,4,4,4,4,4,4,3,5,5,5,5,3,5,1,0,0,satisfied
96285,17,687,4,4,4,2,5,4,5,5,3,5,5,4,4,5,0,0,neutral or dissatisfied
38214,54,691,5,3,3,3,5,5,5,5,4,5,3,1,3,5,64,58,satisfied
8233,24,125,5,4,5,3,2,5,2,2,5,5,3,4,5,2,0,0,satisfied
108143,50,705,3,3,3,4,2,3,2,2,2,1,4,1,3,2,5,5,neutral or dissatisfied
2449,21,767,1,3,1,1,1,1,1,1,4,2,1,1,2,1,5,,neutral or dissatisfied
111380,43,2168,3,3,3,3,3,3,3,3,4,2,2,3,3,3,135,124,neutral or dissatisfied
39733,50,320,5,5,5,3,4,5,4,4,1,3,4,1,1,4,0,0,satisfied
95354,14,319,4,3,4,4,3,4,3,3,1,4,4,3,3,3,8,2,neutral or dissatisfied
70242,60,1592,4,4,4,4,3,5,4,5,5,5,5,3,5,5,0,0,satisfied
95447,57,248,4,4,4,3,2,4,2,2,3,2,5,3,5,2,0,0,satisfied
57506,22,1075,5,5,5,3,5,5,5,5,5,4,5,5,5,5,0,24,satisfied
26988,36,867,4,3,3,3,4,4,4,4,5,4,4,5,5,4,0,0,satisfied
38503,32,2586,5,5,5,5,4,4,4,4,4,4,4,5,1,4,0,0,satisfied
56274,51,2227,2,4,4,4,3,2,3,2,2,2,2,1,2,3,0,2,neutral or dissatisfied
81759,49,1310,1,1,1,1,5,5,4,4,4,4,4,3,4,3,1,0,satisfied
87074,59,645,2,2,2,2,3,4,5,4,4,4,4,3,4,3,68,56,satisfied
63305,28,2901,3,4,4,4,3,3,3,3,4,5,2,4,1,3,24,35,neutral or dissatisfied
117490,51,507,2,3,3,3,3,2,3,3,1,4,4,3,3,3,9,8,neutral or dissatisfied
87931,67,2359,2,2,2,2,2,5,4,4,4,4,4,4,4,3,0,0,satisfied
68220,72,432,4,4,4,4,2,4,3,4,4,4,4,4,4,3,0,1,neutral or dissatisfied
12202,27,201,0,0,0,3,2,0,2,2,5,4,4,3,4,2,0,7,satisfied
24359,36,634,5,1,1,1,5,5,5,5,2,2,5,4,5,5,0,0,satisfied
80121,51,2586,3,3,5,3,4,4,4,4,2,4,5,4,5,4,0,0,satisfied
57797,41,2539,2,2,2,2,4,4,4,5,5,5,5,5,5,3,0,0,satisfied
107457,58,717,1,4,1,3,2,1,3,2,3,5,5,3,5,2,5,0,neutral or dissatisfied
109351,40,2917,2,4,4,4,2,2,3,2,2,2,2,3,2,2,0,0,neutral or dissatisfied
56045,44,2475,2,2,2,4,2,3,3,3,5,4,3,3,4,3,0,0,neutral or dissatisfied
102519,23,397,3,4,3,3,4,3,4,4,4,4,5,3,5,4,20,5,neutral or dissatisfied
122573,48,3186,4,4,4,4,3,4,4,5,5,5,5,5,5,5,0,0,satisfied
50838,7,109,3,0,3,3,5,3,5,5,3,2,5,3,4,5,0,0,neutral or dissatisfied
70772,56,328,3,3,3,3,2,5,4,5,5,5,5,5,5,3,0,0,satisfied
47180,18,2684,5,5,5,5,5,5,5,5,4,3,1,4,5,5,0,0,satisfied
92693,38,507,1,1,2,4,2,2,2,2,1,4,3,4,3,2,0,0,neutral or dissatisfied
60448,56,3995,4,4,4,4,3,4,5,4,4,5,4,5,4,3,0,0,satisfied
96417,33,1246,2,4,1,4,3,1,3,3,2,4,2,2,3,3,128,130,neutral or dissatisfied
58808,49,1012,2,4,1,2,4,1,4,4,4,3,3,1,4,4,0,0,neutral or dissatisfied
12628,42,844,2,2,2,2,1,2,1,1,4,2,4,3,4,1,0,2,neutral or dissatisfied
91581,54,1123,3,4,3,5,2,5,4,3,3,3,3,4,3,4,0,0,neutral or dissatisfied
60702,29,1725,2,4,4,4,2,2,2,2,3,1,3,2,1,2,240,212,neutral or dissatisfied
40006,40,3503,1,5,1,1,4,1,3,5,5,5,5,1,5,4,3,0,satisfied
71016,38,3374,3,1,1,1,4,4,4,3,3,3,3,4,3,1,1,0,neutral or dissatisfied
97043,14,1313,3,4,3,3,5,3,5,5,4,3,3,5,4,5,0,0,neutral or dissatisfied
94991,60,562,3,5,3,2,4,3,4,4,5,3,4,5,5,4,0,0,neutral or dissatisfied
81099,48,991,4,4,4,4,3,4,5,5,5,5,5,5,5,5,0,0,satisfied
88825,38,115,4,1,4,4,4,4,4,4,1,2,2,2,2,4,0,0,neutral or dissatisfied
42129,38,996,4,4,4,4,5,4,4,5,5,5,4,1,2,5,0,0,neutral or dissatisfied
53033,44,3917,3,2,2,2,1,4,4,3,3,3,3,1,3,4,0,0,neutral or dissatisfied
35832,28,997,1,1,1,1,3,3,3,3,5,1,3,5,5,3,0,0,satisfied
126973,61,338,1,4,4,4,3,4,4,1,1,1,1,2,1,2,0,0,neutral or dissatisfied
39619,62,954,2,5,2,1,3,2,3,3,5,3,5,4,4,3,0,24,neutral or dissatisfied
119687,51,1325,2,2,3,2,3,4,5,5,5,5,5,4,5,4,0,0,satisfied
122008,45,130,0,4,0,4,2,4,4,1,1,1,1,5,1,3,0,0,satisfied
116001,58,325,3,4,3,3,2,5,1,5,5,3,5,5,5,1,12,6,neutral or dissatisfied
2938,42,835,3,3,3,3,4,5,5,5,5,5,5,5,5,5,0,0,satisfied
108720,24,591,5,4,5,5,5,4,5,5,3,2,5,4,4,5,0,0,satisfied
56732,70,997,4,2,3,4,2,3,2,2,3,5,3,2,3,2,0,0,neutral or dissatisfied
24450,32,2266,2,5,2,2,5,5,5,5,1,5,1,1,1,5,4,30,satisfied
9225,80,100,2,5,5,5,2,3,4,1,1,1,2,4,1,3,0,0,neutral or dissatisfied
25335,34,837,0,4,0,3,4,0,4,4,4,3,4,5,4,4,0,1,satisfied
6960,52,436,1,1,1,1,4,4,5,4,4,4,4,4,4,5,17,9,satisfied
46371,13,1013,3,5,5,5,3,3,4,3,2,2,3,2,4,3,40,51,neutral or dissatisfied
15987,27,2801,5,5,5,5,4,4,4,4,1,2,5,2,4,4,0,0,satisfied
21398,36,377,2,0,3,2,4,3,4,4,1,2,1,2,4,4,0,0,neutral or dissatisfied
59437,52,1799,5,5,5,5,3,5,4,5,5,5,5,3,5,5,0,20,satisfied
33296,47,101,1,4,1,4,5,5,4,3,3,1,3,4,3,5,0,4,neutral or dissatisfied
69997,51,236,2,3,2,3,1,3,4,1,1,2,1,2,1,4,0,0,neutral or dissatisfied
87230,53,2141,5,5,5,5,5,4,5,5,5,5,5,5,5,5,0,5,satisfied
90544,57,1699,5,5,5,5,4,4,5,4,4,4,4,3,4,4,0,0,satisfied
46591,39,3424,5,1,5,5,4,5,3,5,5,5,4,5,5,2,0,0,satisfied
82002,44,824,1,1,1,4,1,1,1,1,3,5,3,3,3,1,52,110,neutral or dissatisfied
33456,20,2409,1,4,1,3,1,1,1,1,2,1,4,4,3,1,0,6,neutral or dissatisfied
41005,7,1362,4,4,4,3,4,4,4,4,4,3,3,4,4,4,5,17,neutral or dissatisfied
107985,21,271,5,5,5,3,2,5,1,2,4,2,4,5,4,2,0,0,satisfied
60910,14,589,1,2,1,4,4,1,1,4,4,3,3,4,3,4,73,69,neutral or dissatisfied
17696,42,854,2,2,2,1,2,2,2,2,5,5,4,1,1,2,0,0,neutral or dissatisfied
42716,38,912,5,4,4,4,5,5,5,5,2,4,1,2,5,5,29,34,satisfied
120693,21,280,2,3,2,3,1,2,1,1,3,2,3,4,3,1,0,0,neutral or dissatisfied
22238,25,143,2,0,2,3,3,2,3,3,4,4,4,5,5,3,0,0,neutral or dissatisfied
9987,15,534,3,4,3,2,3,3,3,3,4,3,4,3,5,3,0,0,neutral or dissatisfied
12909,59,794,5,3,3,3,5,3,2,5,5,4,5,3,5,3,0,5,neutral or dissatisfied
35291,25,1801,2,3,3,3,2,2,2,2,4,5,4,1,3,2,0,0,neutral or dissatisfied
75739,31,868,1,5,5,5,1,1,1,1,3,3,4,3,4,1,32,30,neutral or dissatisfied
50474,30,89,3,3,3,4,2,3,5,2,3,1,4,1,4,2,0,0,neutral or dissatisfied
116322,42,337,3,5,3,5,5,5,5,2,2,3,2,1,2,5,2,0,neutral or dissatisfied
19500,43,508,2,4,4,4,2,2,2,2,3,3,1,2,3,2,89,94,satisfied
64027,51,2525,3,3,3,3,2,4,4,4,4,4,4,3,4,3,0,0,satisfied
65688,23,926,2,2,2,3,1,2,1,1,4,3,3,3,2,1,0,0,neutral or dissatisfied
120979,45,861,3,3,3,3,4,3,3,4,1,2,3,3,4,4,0,0,neutral or dissatisfied
30307,62,1476,1,5,1,4,2,3,5,1,1,1,1,3,1,5,0,47,neutral or dissatisfied
63084,70,862,2,4,2,2,3,5,4,2,2,2,2,4,2,4,0,0,neutral or dissatisfied
107184,34,668,2,1,2,3,3,2,3,3,1,4,4,3,4,3,0,0,neutral or dissatisfied
119650,29,1899,1,4,1,4,1,1,1,1,2,2,3,3,3,1,1,0,neutral or dissatisfied
9845,53,1741,4,4,4,4,2,4,4,4,4,4,4,4,4,4,0,0,satisfied
113135,40,543,3,5,5,5,4,5,4,4,5,4,5,5,5,4,0,0,neutral or dissatisfied
35702,39,2586,4,2,4,3,4,3,3,4,5,3,4,3,2,3,15,0,neutral or dissatisfied
54512,16,925,3,3,3,1,3,3,5,3,1,2,2,1,5,3,0,0,neutral or dissatisfied
18842,40,3513,3,3,3,3,1,2,2,4,4,4,4,5,4,4,8,12,satisfied
9900,25,534,2,0,2,3,1,2,1,1,5,4,5,3,4,1,0,0,neutral or dissatisfied
31507,32,2992,2,4,4,4,2,2,2,2,2,2,4,4,4,2,0,9,neutral or dissatisfied
59480,62,758,2,2,2,4,2,2,2,2,4,2,4,4,4,2,11,12,neutral or dissatisfied
91104,42,515,3,5,2,2,4,2,4,4,4,2,4,4,5,4,0,0,neutral or dissatisfied
8593,12,109,2,4,2,3,3,2,3,3,4,4,5,3,4,3,7,0,neutral or dissatisfied
104899,27,1565,4,4,4,4,3,4,3,3,4,3,4,4,4,3,0,0,satisfied
107212,43,3110,2,2,2,2,4,5,4,4,4,4,4,4,4,5,1,2,satisfied
65317,40,432,3,3,3,3,2,5,4,4,4,4,4,4,4,3,1,0,satisfied
96865,36,3165,2,4,1,1,2,3,3,2,2,2,2,3,2,3,13,10,neutral or dissatisfied
44114,12,257,3,3,3,3,5,3,5,5,3,3,4,5,3,5,35,47,neutral or dissatisfied
7515,59,3792,3,3,3,3,2,5,5,5,5,5,5,5,5,5,0,0,satisfied
46486,29,2166,2,2,2,2,4,4,3,4,5,3,5,3,2,4,0,0,satisfied
48322,12,1203,3,5,3,5,3,3,3,3,4,1,3,3,3,3,0,0,neutral or dissatisfied
38789,38,353,4,3,3,1,2,3,2,2,4,5,4,5,4,2,4,4,satisfied
115679,48,337,3,4,4,4,3,3,3,3,3,4,3,3,4,3,16,8,neutral or dissatisfied
69552,70,2475,1,5,2,5,1,1,1,2,5,1,2,1,1,1,37,33,neutral or dissatisfied
33329,40,1410,3,3,3,2,5,3,5,5,3,3,4,4,4,5,1,0,neutral or dissatisfied
113690,46,407,4,2,4,3,1,4,1,1,3,1,4,1,3,1,38,39,neutral or dissatisfied
26825,62,224,5,4,4,4,2,5,1,5,5,5,5,3,5,5,0,5,satisfied
90932,30,2463,5,5,5,5,4,4,4,4,4,5,1,1,2,4,0,0,satisfied
37298,48,944,4,5,5,5,2,5,5,4,4,4,4,2,4,5,0,0,satisfied
124761,45,1531,1,1,1,1,5,5,5,5,5,5,5,3,5,5,3,0,satisfied
61450,57,2419,2,2,2,2,2,4,5,4,4,4,4,3,4,3,112,77,satisfied
14392,39,900,1,5,4,4,1,1,1,1,1,1,4,2,3,1,43,19,neutral or dissatisfied
115806,45,337,0,0,0,3,4,5,5,3,3,3,3,5,3,3,0,0,satisfied
48325,46,2432,2,4,2,2,2,4,5,4,4,5,4,5,4,3,0,1,satisfied
108187,45,2059,3,3,3,3,4,4,4,3,3,4,3,5,3,4,31,14,satisfied
25701,61,447,5,2,2,2,5,5,5,5,1,1,2,1,2,5,0,0,satisfied
66242,40,460,5,5,2,5,5,5,5,5,2,5,5,5,2,5,0,0,satisfied
34296,37,280,4,5,4,3,4,3,3,3,4,4,5,3,5,3,151,182,neutral or dissatisfied
110550,52,551,4,4,4,4,4,4,5,5,5,5,5,4,5,5,22,19,satisfied
123676,25,214,3,1,4,2,3,4,3,3,2,3,2,2,3,3,0,0,neutral or dissatisfied
79116,31,356,2,5,2,3,4,2,4,4,5,5,3,2,2,4,0,0,neutral or dissatisfied
102303,51,397,2,4,4,4,2,2,2,2,2,5,3,1,3,2,0,0,neutral or dissatisfied
74776,26,1431,1,5,1,2,4,1,4,4,3,3,5,3,4,4,0,0,neutral or dissatisfied
114099,67,1947,2,5,2,3,2,4,4,5,4,3,4,4,5,4,188,183,neutral or dissatisfied
109342,42,2334,5,5,5,5,3,5,4,5,5,5,5,5,5,3,0,0,satisfied
99340,25,847,2,2,2,2,1,2,1,1,5,5,5,3,5,1,0,10,neutral or dissatisfied
127970,36,3614,5,5,5,5,5,4,4,2,2,2,2,5,2,4,0,0,satisfied
60656,55,1591,1,1,1,1,4,4,4,1,1,1,1,4,1,3,6,0,neutral or dissatisfied
17343,43,563,4,4,4,4,2,3,5,4,4,4,4,5,4,1,64,57,satisfied
78716,43,447,4,4,4,4,4,4,5,5,5,5,5,4,5,3,9,0,satisfied
85550,46,2022,3,3,3,3,4,5,5,5,5,5,5,3,5,3,0,0,satisfied
93252,15,1180,0,0,0,4,5,0,5,5,5,2,5,3,4,5,11,0,satisfied
126391,70,590,2,4,2,5,5,2,5,5,5,2,4,3,4,5,0,0,neutral or dissatisfied
92625,44,2531,2,2,2,2,2,4,5,4,4,4,4,4,4,4,0,0,satisfied
40980,69,601,3,4,3,3,4,4,2,3,3,3,3,4,3,2,0,7,neutral or dissatisfied
12359,36,190,4,4,4,4,4,4,4,4,2,2,3,1,4,4,1,0,neutral or dissatisfied
80567,52,1747,1,5,5,5,3,2,3,1,1,1,1,2,1,4,0,0,neutral or dissatisfied
129868,47,447,3,4,4,4,4,3,4,4,2,5,3,1,4,4,0,0,neutral or dissatisfied
67880,21,1431,2,4,1,3,2,1,1,2,3,5,1,5,5,2,6,17,neutral or dissatisfied
44151,42,120,5,2,1,2,5,5,5,5,3,5,1,1,1,5,0,0,satisfied
37692,34,1041,3,4,3,4,3,3,3,3,5,5,5,4,4,3,0,0,neutral or dissatisfied
64011,43,612,4,4,4,4,2,5,4,5,5,5,5,4,5,3,11,8,satisfied
70515,31,867,3,1,2,4,2,2,2,2,4,5,4,3,3,2,0,0,neutral or dissatisfied
26790,36,226,4,4,4,1,3,4,5,3,4,2,3,1,3,3,0,0,neutral or dissatisfied
101034,34,867,4,5,5,4,1,5,1,1,5,3,4,2,1,1,29,33,neutral or dissatisfied
114591,55,2389,1,1,1,1,4,5,4,5,5,5,5,4,5,3,0,0,satisfied
20008,68,599,3,4,2,1,2,2,2,2,3,3,4,1,1,2,78,65,neutral or dissatisfied
94904,40,319,3,3,3,4,3,3,3,3,4,2,4,2,3,3,1,1,neutral or dissatisfied
12823,41,528,4,4,4,4,1,2,4,4,4,4,4,3,4,3,0,0,satisfied
60998,41,649,3,3,3,3,2,4,4,3,3,3,3,3,3,3,0,0,satisfied
10801,38,158,3,3,3,3,2,5,5,4,4,4,5,4,4,5,0,0,satisfied
74830,44,1797,4,4,4,5,1,4,1,1,3,5,4,5,4,1,0,7,satisfied
32443,64,216,0,5,0,4,2,4,4,5,5,5,5,3,5,3,0,0,satisfied
109616,46,2337,3,3,2,3,3,5,4,4,4,4,4,5,4,3,0,0,satisfied
54007,22,395,4,5,4,2,5,4,5,5,5,5,1,2,3,5,21,29,neutral or dissatisfied
114179,23,967,5,5,5,4,5,5,5,5,4,5,4,5,5,5,0,13,satisfied
112669,42,1617,3,3,3,3,3,4,4,4,4,4,4,4,4,4,63,60,satisfied
38459,38,826,1,1,1,3,1,1,1,1,1,4,2,4,5,1,0,0,neutral or dissatisfied
116615,38,371,2,2,2,1,4,2,4,4,5,2,4,4,5,4,4,0,neutral or dissatisfied
58951,54,888,2,5,2,3,3,4,5,5,5,2,5,3,5,5,0,0,neutral or dissatisfied
89509,27,1035,4,4,4,3,4,4,4,4,3,3,4,5,4,4,0,18,satisfied
124541,17,1276,4,4,4,4,4,4,4,4,5,3,5,3,4,4,0,0,satisfied
69988,32,236,2,4,4,4,2,2,2,2,1,1,4,1,3,2,0,14,neutral or dissatisfied
107081,45,480,1,1,1,1,3,4,5,4,4,4,4,4,4,4,71,54,satisfied
79658,37,362,4,4,4,3,3,4,3,3,4,5,4,1,3,3,0,0,neutral or dissatisfied
125855,24,951,3,2,2,2,3,3,1,3,4,3,1,4,1,3,24,9,neutral or dissatisfied
88571,66,442,4,4,4,3,5,4,5,5,2,4,3,2,3,5,0,0,neutral or dissatisfied
100583,44,486,5,5,5,5,1,2,1,4,4,5,4,1,4,3,50,37,satisfied
55160,44,1379,3,3,3,5,5,5,3,4,4,3,4,1,4,5,30,27,neutral or dissatisfied
107110,36,842,1,1,1,1,4,5,4,4,4,4,4,3,4,3,21,15,satisfied
60665,46,1620,2,4,2,3,5,5,4,3,3,2,3,5,3,5,0,0,neutral or dissatisfied
106354,18,551,4,0,3,2,3,3,3,5,5,5,5,3,3,3,191,189,satisfied
6695,21,403,3,1,1,1,3,3,3,3,3,2,4,3,3,3,0,36,neutral or dissatisfied
128371,40,2688,4,4,4,4,2,5,4,4,4,4,4,5,4,3,0,0,satisfied
3484,31,990,2,2,2,4,5,2,5,5,3,1,4,1,4,5,0,0,neutral or dissatisfied
9462,68,362,2,4,2,3,1,2,1,1,3,4,5,3,4,1,24,30,neutral or dissatisfied
11969,45,1775,4,3,4,4,3,5,4,4,4,4,4,5,4,4,22,18,satisfied
102071,49,407,4,4,4,4,5,5,4,4,4,4,4,3,4,3,16,5,satisfied
111035,26,319,3,2,3,4,1,3,1,1,3,3,3,1,3,1,0,0,neutral or dissatisfied
116483,11,333,2,3,2,2,1,2,1,1,1,5,5,4,4,1,0,0,neutral or dissatisfied
8996,53,228,5,5,5,5,2,4,5,4,4,4,4,4,4,3,0,0,satisfied
82330,9,456,3,2,3,4,4,3,1,4,1,3,3,1,3,4,0,0,neutral or dissatisfied
125089,55,361,5,5,5,5,5,5,4,4,4,4,4,5,4,5,0,3,satisfied
128294,37,2080,2,2,2,2,2,4,4,4,4,4,4,5,4,5,0,0,satisfied
43416,34,436,3,4,4,4,3,2,3,3,3,1,3,1,4,3,0,0,neutral or dissatisfied
111870,25,628,2,0,2,4,2,2,2,2,3,3,5,5,5,2,20,0,neutral or dissatisfied
1699,49,2484,3,3,5,3,3,5,5,5,5,5,5,4,5,3,0,0,satisfied
53911,39,191,2,5,2,2,4,2,4,4,5,4,5,5,5,4,0,0,neutral or dissatisfied
5810,36,273,5,2,2,2,5,4,5,5,3,1,3,1,3,5,0,0,neutral or dissatisfied
111120,49,1598,5,5,4,5,5,5,4,3,3,3,3,4,3,3,15,5,satisfied
17927,38,789,5,5,5,5,5,5,5,5,4,3,3,3,5,5,15,6,satisfied
105159,23,281,2,0,2,5,5,2,5,5,4,2,5,5,3,5,0,0,neutral or dissatisfied
42727,41,2351,2,2,2,2,2,5,4,3,3,3,3,3,3,3,0,4,satisfied
100394,42,1204,2,5,2,3,4,1,5,5,5,2,5,4,5,5,9,0,neutral or dissatisfied
87755,38,214,3,3,3,1,5,3,4,5,4,2,5,5,5,5,6,4,neutral or dissatisfied
74191,18,641,3,5,3,2,4,3,4,4,4,2,5,5,4,4,0,0,neutral or dissatisfied
46931,22,964,3,3,3,5,3,3,3,3,1,5,3,3,2,3,0,5,neutral or dissatisfied
20469,48,84,2,2,2,3,3,3,3,3,3,2,2,4,3,1,0,3,neutral or dissatisfied
101340,19,1771,3,4,3,3,1,3,1,1,1,5,4,3,4,1,28,31,neutral or dissatisfied
49365,25,326,2,5,2,5,2,2,2,2,2,5,1,3,2,2,0,4,neutral or dissatisfied
85692,59,1547,4,4,4,4,2,4,4,3,3,3,3,4,3,5,0,0,satisfied
47724,40,462,3,3,4,3,3,5,5,4,4,4,4,3,4,5,17,11,satisfied
111485,26,1452,3,2,3,3,3,3,3,3,3,2,3,4,3,3,0,0,neutral or dissatisfied
1910,44,2955,3,5,5,5,2,4,4,3,3,3,3,1,3,3,0,0,neutral or dissatisfied
4457,26,762,1,3,1,3,3,1,2,3,1,2,3,4,4,3,63,44,neutral or dissatisfied
67086,28,1119,4,3,3,2,4,3,4,4,2,4,2,2,2,4,0,15,neutral or dissatisfied
120262,53,237,1,2,2,2,5,2,2,1,1,2,1,1,1,3,0,0,neutral or dissatisfied
114419,50,1525,5,5,2,5,4,5,4,5,5,5,5,4,5,5,2,11,satisfied
100385,52,1011,2,1,2,2,5,2,5,5,4,4,2,1,2,5,0,10,neutral or dissatisfied
96089,28,1090,4,4,4,2,1,4,1,1,4,1,4,1,2,1,26,18,neutral or dissatisfied
106167,57,436,3,5,3,2,5,3,5,5,4,2,4,3,5,5,69,74,neutral or dissatisfied
35985,43,2496,2,2,2,2,5,5,5,1,1,3,3,5,2,5,5,1,satisfied
27484,42,679,3,1,1,1,3,3,3,3,4,1,3,2,3,3,0,0,neutral or dissatisfied
122566,46,500,4,3,2,4,2,3,3,4,4,2,4,1,4,4,0,0,satisfied
113755,55,386,2,5,2,3,5,4,4,1,1,2,5,3,1,5,0,0,neutral or dissatisfied
73294,46,2923,1,1,1,1,3,5,5,5,5,5,5,3,5,5,28,23,satisfied
102869,51,472,5,4,4,2,5,5,5,5,5,2,4,3,5,5,18,12,satisfied
113604,41,223,2,2,2,4,4,2,4,4,1,1,4,4,4,4,18,22,neutral or dissatisfied
